text,timestamp,fecha_legible,emocion,comment_length,word_count,bert_sentiment
"Cada quien usa lo que quiere si no les gusta esta bien y si les gusta igual ^^, yo lo uso y me gusta el brillo que da, el olor perdura,el cabello se siente suave y me dura el cabello más limpio 💕",1729206985,2024-10-17 18:16:25,testimonio,196,43,positive
"yo viendo este videos después de probar el producto por primera vez, jajaja",1726885878,2024-09-20 21:31:18,sorpresa,75,13,neutral
"yo lo uso desde que salió a la venta aquí en México y creo que es como un año o lago más, y nunca me dejó el pelo feo, diente que es depende de el tiempo que lo dejes o el tipo que compres.",1724099322,2024-08-19 15:28:42,testimonio,189,44,neutral
entonces que uso?,1723822822,2024-08-16 10:40:22,testimonio,17,3,neutral
amoooo,1721557290,2024-07-21 05:21:30,satisfaccion,6,1,neutral
Me ha funcionado bastante bien 🥰,1719460275,2024-06-26 22:51:15,satisfaccion,32,6,positive
A ami me va bien mi pelo está sano,1715232497,2024-05-09 00:28:17,satisfaccion,34,9,neutral
ay nooo!!! a mi no se me ha puesto así 😃 es una maravilla!!!,1711344448,2024-03-25 00:27:28,sorpresa,60,14,positive
a nunca me a quedado hermoso,1710984793,2024-03-20 20:33:13,decepcion,28,6,neutral
"pues a lo mejor y a ella no le cayó y por algo no lo recomienda,pero a mí me ha ido super bien con este producto",1710048274,2024-03-10 00:24:34,testimonio,112,26,neutral
a mi se me cayó el pelo horriblemente por la nutribella,1709871475,2024-03-07 23:17:55,testimonio,55,11,neutral
"Yo tenía feo el pelo y ahora está precioso suave, brillante,puntas sin flor",1708639170,2024-02-22 16:59:30,testimonio,75,13,neutral
lo sabia se ve muy químico con solo verlo,1707483298,2024-02-09 07:54:58,queja,41,9,neutral
es que solo se usa 1 vez a la semanaaa😳😳😳😳 nooo todos los diasss jaaaa😂😂😂😂😂,1705672720,2024-01-19 08:58:40,sorpresa,75,15,neutral
"a mi si me funciona y demasiado, llevo bastante utilizándola y realmente me arreglo el cabello ya q yo lo tenía súper maltratado",1704500597,2024-01-05 19:23:17,satisfaccion,128,23,neutral
lo uso 3 años y es. de lo mejor,1703174531,2023-12-21 11:02:11,testimonio,31,9,neutral
como lo dices es una mascarilla de usa una vez en la semana,1702924571,2023-12-18 13:36:11,testimonio,59,13,neutral
"algunas les va a funcionar a otras no,todo depende del cabello de cada una",1701833359,2023-12-05 22:29:19,satisfaccion,74,14,neutral
wey es mentira llevo tiempo usando Nutribela y toda mi familia lo usa nos encanta 🥺,1699968999,2023-11-14 08:36:39,frustracion,83,16,neutral
no se usa a diario,1699133953,2023-11-04 16:39:13,decepcion,18,5,neutral
"Hola en lo personal si funciona tenía el cabello reseco, sin volumen, ahora esta nutrido, suave y con volumen",1697576285,2023-10-17 15:58:05,testimonio,109,19,neutral
cómo se usa la nutribela no entiendo cuántos días o todo los días..,1696869670,2023-10-09 11:41:10,consulta,67,13,neutral
y qué recomiendas entonces?,1689553355,2023-07-16 19:22:35,consulta,27,4,neutral
Yo duro hasta 1 semana con el pelo igual q el día que me aplico la crema,1680641545,2023-04-04 15:52:25,testimonio,72,17,neutral
buenas... me gustaría saber que mascarilla o acondicionador comercial me puedes recomendar para no usar Nutribella?,1679079535,2023-03-17 13:58:55,testimonio,115,16,neutral
Que tipo de mascarilla usas?,1675289146,2023-02-01 17:05:46,testimonio,28,5,neutral
"Nutribella me ha ayudado demasiado con mi cabell, es primera vez que veo un video diciendo lo contrario.",1670595356,2022-12-09 09:15:56,testimonio,104,18,neutral
Siiiiii,1669182561,2022-11-23 00:49:21,testimonio,7,1,neutral
"es importante que depues de usar nutribela la siguiente lavada sea con un shampoo con sulfatos, asi no hay acumulacion de siliconas",1666466707,2022-10-22 14:25:07,testimonio,131,22,neutral
a mí en lo personal tampoco me gusta estás en lo correcto,1665020795,2022-10-05 20:46:35,testimonio,57,12,neutral
hola puedes decir q mascarillas recomiendas por favor gracias,1664329609,2022-09-27 20:46:49,consulta,61,9,neutral
Yo siempre lo uso es muy bueno me encanta como me deja el pelo,1662147531,2022-09-02 14:38:51,satisfaccion,62,14,neutral
la nutribella es lo mejor.,1662088294,2022-09-01 22:11:34,satisfaccion,26,5,neutral
Me funciona al 1000 🤣 usenlo o pruebenlo,1658606956,2022-07-23 15:09:16,queja,40,8,neutral
"compré un repolarizador en sobre que tiene tres de las siliconas que dijiste, pero no lo he usado, ya no se que ponerme😢",1655738863,2022-06-20 10:27:43,consulta,120,23,negative
yo he usado toda su línea *,1654444998,2022-06-05 11:03:18,testimonio,27,7,neutral
desde que lo uso me ah crecido más el cabello y me lo deja super suave y sin frizzz 😂 🥰🥰🥰🥰,1654204474,2022-06-02 16:14:34,satisfaccion,90,21,positive
Me pasa lo mismo,1648827082,2022-04-01 10:31:22,testimonio,16,4,neutral
por favor revisa los shampoo de Natura y las mascarillas,1644120266,2022-02-05 23:04:26,consulta,56,10,neutral
"Ella sólo está informando de los componentes. En mi caso, yo si he visto cambios pero es obvio que a todos no les funciona igual...",1641658929,2022-01-08 11:22:09,testimonio,131,25,neutral
yo prefiero hacer mi propia crema de peinar o mascarilla natural hay muchas recetas en YouTube mi cabello descansó de los químicos y lo tengo largo,1641661746,2022-01-08 12:09:06,testimonio,147,26,neutral
Yo lo use en pandemia mezclado con aceite de oliva y me recupero el cabello de una forma 👏🏻✨es excelente,1641637883,2022-01-08 05:31:23,satisfaccion,104,20,positive
"👁️👄👁️una chica con pelo largo lo recomendó, tengo captura buscaré y diré el nombre",1641613627,2022-01-07 22:47:07,testimonio,82,14,neutral
Pues yo lo uso y la verdad me lo deja súper suave y más brilloso.,1641592541,2022-01-07 16:55:41,satisfaccion,65,15,neutral
yo también la uso y me parece un producto bueno xq me deja el cabello suave y brillo yo si la uso,1641589340,2022-01-07 16:02:20,satisfaccion,97,22,neutral
yo lo uso y me queda exelente el cabello,1641597812,2022-01-07 18:23:32,satisfaccion,40,9,neutral
"Cada una tiene un cabello diferente, yo lo usé varios meses pero no noté cambios positivos en mi cabello y me tocó que cambiarlo",1641582174,2022-01-07 14:02:54,testimonio,128,24,neutral
"más bien cuando lo deje de usar, mi cabello se hizo seco y feo y entonces lo volví a usar es buenazo, me lavo interdiario🥰",1641595393,2022-01-07 17:43:13,testimonio,123,25,positive
"A mí me pasó exactamente lo que dices, el primer día perfecto pero a la segunda aplicación ya empecé a notar el cabello seco y quebradizo",1641598420,2022-01-07 18:33:40,testimonio,137,26,neutral
a mi si me gusta,1641589072,2022-01-07 15:57:52,satisfaccion,16,5,neutral
A mi me va excelente!!!! Me tiene el cabello siempre hermosoo!! Me ha crecido mucho tambien…..,1641596280,2022-01-07 17:58:00,satisfaccion,95,16,positive
Y el tratamiento de Skala?,1641551408,2022-01-07 05:30:08,consulta,26,5,neutral
"te lo creo, me paso lo suspendí y ya no se me reseca como antes.",1641530117,2022-01-06 23:35:17,testimonio,64,15,neutral
Que recomiendas porfaaa,1641533692,2022-01-07 00:34:52,consulta,23,3,neutral
Quee el nutribela es lo mejor del mundo,1641531082,2022-01-06 23:51:22,satisfaccion,39,8,neutral
Q producto nos puedes recomendar para el cuidado del cabello?,1641514949,2022-01-06 19:22:29,consulta,61,10,neutral
tengo más de un año utilizando el producto y mi cabello siempre suave y brillante🥰,1641514811,2022-01-06 19:20:11,satisfaccion,82,15,positive
muy cierto,1641492055,2022-01-06 13:00:55,satisfaccion,10,2,neutral
"Es cierto, a mi me funcionó bien al inicio pero después lo sentia muy pesado que cuando pasaba su efecto quedaba duro y poroso.🥺",1641473335,2022-01-06 07:48:55,frustracion,128,24,neutral
"no, no me ha pasado",1641431621,2022-01-05 20:13:41,testimonio,19,5,neutral
es el único tratamiento q me funciona a mi me encanta nutribela,1641437578,2022-01-05 21:52:58,testimonio,63,12,neutral
Es BUENÍSIMO!!! El de aguacate está buenísimo!!! Por lo menos soy súper mona y aún así me hago mechas y ha funcionado súper bien. Hace 2 años lo uso.,1641446237,2022-01-06 00:17:17,testimonio,149,29,neutral
"umm😳 es una mascarilla muy buena, en mi opinión es muy buen producto",1641361160,2022-01-05 00:39:20,testimonio,68,13,neutral
Si me ha pasado,1640826777,2021-12-29 20:12:57,testimonio,15,4,neutral
ok,1639526807,2021-12-14 19:06:47,testimonio,2,1,neutral
No te lo puedo creer porue los mejores estilistas te dicen si ala nutribela,1637955948,2021-11-26 14:45:48,testimonio,75,14,neutral
"en realidad, a mí me ha funcionado de maravilla, deja el cabello suave y nutrido..no sé cómo les cae a las demás personas, será el tipo de cabello",1637790146,2021-11-24 16:42:26,satisfaccion,146,28,neutral
a mí me ha funcionado excelente,1637794557,2021-11-24 17:55:57,testimonio,31,6,neutral
es un producto excelente...a mi me cambio el cabello lo uso como tres años y es espectacular....creo que no le pagaron por eso habla mal del producto,1637813676,2021-11-24 23:14:36,satisfaccion,149,27,neutral
A mi me va muy bien! lo uso hace 6 meses y mi cabello creció y lo deja suave (:,1637799849,2021-11-24 19:24:09,testimonio,79,20,positive
mi cabello es hasta la cintura si no uso nutrivela no me puedo ni peinar es lo mejor de lo mejor y no es caro,1637791456,2021-11-24 17:04:16,satisfaccion,109,25,neutral
"la llevo usando como 3, 4 meses y todo excelente,me la pongo y no la enjuago, la dejo ahí nomas y me queda muy bien",1637776139,2021-11-24 12:48:59,frustracion,115,25,neutral
no estoy de acuerdo me parece excelente,1637767409,2021-11-24 10:23:29,satisfaccion,39,7,neutral
No me pasa,1637764905,2021-11-24 09:41:45,testimonio,10,3,neutral
pues hablar de los productos ogx porfavor,1637787306,2021-11-24 15:55:06,testimonio,41,7,neutral
Llevo usándolo por años y mis rizos me lo agradecen todos los días!!,1637765572,2021-11-24 09:52:52,testimonio,68,13,neutral
la verdad no me parece lo he utilizado y me ha resultado favorable que no le funcione al alguien no significa que para el resto será igual😬,1637783738,2021-11-24 14:55:38,testimonio,139,27,neutral
"es cierto yo lo usaba con frecuencia,hasta que lo deje de usar por unos días y mi cabello se puso reseco y esponjoso",1637764711,2021-11-24 09:38:31,testimonio,117,23,neutral
a mi me lo deja genial,1637738637,2021-11-24 02:23:57,satisfaccion,22,6,neutral
a mi me ha funcionado es lo mejor y eso que mi cabello ha pasado por proceso de decoloración y me ha ayudado a reparar e hidratar,1637725242,2021-11-23 22:40:42,satisfaccion,129,27,neutral
yo decido creerte😳,1637726635,2021-11-23 23:03:55,satisfaccion,18,3,neutral
tío Nacho que tal?,1637718319,2021-11-23 20:45:19,consulta,18,4,neutral
Cual nos recomiendas?,1637725352,2021-11-23 22:42:32,consulta,21,3,neutral
A mi hija le encanta 🥰🥰,1637703718,2021-11-23 16:41:58,satisfaccion,23,6,positive
"A mí me parece excelente, me ha ido muy bien con él... Recuerda que todos los organismos son diferentes, a todos no les va a pasar lo mismo que a tí..",1637691158,2021-11-23 13:12:38,frustracion,150,31,neutral
Exacto!! totalmente de acuerdo,1637686329,2021-11-23 11:52:09,testimonio,30,4,neutral
"si me a pasado, por eso ya no lo compro",1637644421,2021-11-23 00:13:41,frustracion,40,10,neutral
con razón.,1637643913,2021-11-23 00:05:13,testimonio,10,2,neutral
lo mejor es el champú acondicionador y mascarilla de yanbal con uña de gato. excelente producto de yanbal,1635818622,2021-11-01 21:03:42,testimonio,106,18,neutral
imposible NUTRIBELA LO MÁXIMO PARA TU CABELLO todas son excelentes🥰,1635810784,2021-11-01 18:53:04,satisfaccion,67,10,positive
"El nutribela es lo lo mejor q me pasado,no escuentro hasta ahora una máscarilla que lo supere.",1635774721,2021-11-01 08:52:01,testimonio,94,17,neutral
yo tenía el cabello horrible reseco.. y me va muy bien con el producto..,1635709783,2021-10-31 14:49:43,testimonio,72,14,negative
es el único que me simplifica el lavado del cabello y peinado luego de haberme decoloradon de verdad. nada como el nutribela. a mi me funciona de+,1635560390,2021-10-29 21:19:50,testimonio,146,27,neutral
"habla de skala por fav,... quiero saber si de verdad son tan buenos😳😳😳😳",1635547182,2021-10-29 17:39:42,consulta,71,13,neutral
pues yo amo Nutribela,1635451036,2021-10-28 14:57:16,testimonio,21,4,neutral
Puedes hablar de skala expert? Gracias,1635215135,2021-10-25 21:25:35,consulta,38,6,neutral
"Nutribela es perfecto, definitivamente la mejor mascarilla.",1635183280,2021-10-25 12:34:40,testimonio,60,7,positive
Yo si me di cuenta que la nutribela me ponía peor el cabello y la deje para siempre,1635132568,2021-10-24 22:29:28,satisfaccion,83,18,neutral
cada vez que uso nutribela no se por que pero me da una horrible alergia 🥺 ya no lo usaré más 😬😬,1635129802,2021-10-24 21:43:22,testimonio,96,22,negative
"yo no tengo problema con mi pelo pero mi niña tiene un pelo receco y no se que hacer, yo le ponía nutribela🥺",1634169793,2021-10-13 19:03:13,testimonio,108,23,neutral
Ami me salió caspa 😏,1634164581,2021-10-13 17:36:21,frustracion,20,5,neutral
A mí sí me ah ido muy bien con nutribela me deja el cabello muy suave y además me lo deja muy brilloso 😌,1634146795,2021-10-13 12:39:55,testimonio,104,24,positive
"¿Que opinas de la línea Garnier de Sandía? (shampoo, acondicionador y tratamiento)",1634148766,2021-10-13 13:12:46,testimonio,82,12,neutral
amo nutribela 🤩,1634099670,2021-10-12 23:34:30,testimonio,15,3,positive
usenla nutribela es lo mejor la rosada sobre todo,1634093413,2021-10-12 21:50:13,testimonio,49,9,neutral
"A mi me encanta la nutribela color rosada, es la que mejor le va a mi cabello, lo deja suave y brillante",1634096634,2021-10-12 22:43:54,testimonio,104,22,neutral
yo amo nutribela LO AMOOOO😌,1634085845,2021-10-12 19:44:05,testimonio,27,5,positive
El shampoo de milagros?,1633898375,2021-10-10 15:39:35,testimonio,23,4,neutral
bla bla bla bla,1641424999,2022-01-05 18:23:19,frustracion,15,4,neutral
pero si están malo.por que permiten su venta,1742673870,2025-03-22 15:04:30,frustracion,44,8,neutral
Totalmente falso,1641504545,2022-01-06 16:29:05,decepcion,16,2,neutral
"a mí no me gusta porque me parece como ordinario, siento como si usara savital 😅",1641437345,2022-01-05 21:49:05,frustracion,80,16,neutral
eso es falso yo la uso y mi cabello a dado un cambio increíble más sano abundante y brilloso,1641413759,2022-01-05 15:15:59,decepcion,92,19,neutral
"falso, mi cabello cambió para bien desde que lo empecé a usar, lo digo por mi",1641332925,2022-01-04 16:48:45,testimonio,77,16,neutral
"Pues amo este producto, sino te funciona a ti, pues que penita😏",1641181527,2022-01-02 22:45:27,queja,63,12,neutral
🥰 🥰,1633885803,2021-10-10 12:10:03,satisfaccion,3,2,positive
😳😳,1717104800,2024-05-30 16:33:20,sorpresa,10,1,neutral
y yo pensando comprar el de 15 ingredientes 🤣🤣😭,1633920992,2021-10-10 21:56:32,sorpresa,58,9,neutral
.pad 😅 ayyy a quien le entendemos jaja lotersl a mi me dura días suave y ojo debemos lavarnos el cabello pues 😅,1633905846,2021-10-10 17:44:06,testimonio,117,23,positive
Caamal 🥺,1707109573,2024-02-05 00:06:13,testimonio,18,2,neutral
🥺,1662000777,2022-08-31 21:52:57,testimonio,19,1,neutral
oe como así yo ya creía que era la milagrosa,1657252877,2022-07-07 23:01:17,sorpresa,57,10,neutral
me respeta la nutri,1634006964,2021-10-11 21:49:24,satisfaccion,36,4,neutral
.23,1641422647,2022-01-05 17:44:07,testimonio,16,1,neutral
😞,1746345585,2025-05-04 02:59:45,frustracion,1,1,negative
💖,1746345583,2025-05-04 02:59:43,satisfaccion,1,1,positive
😁,1746315613,2025-05-03 18:40:13,satisfaccion,1,1,positive
😳,1746305523,2025-05-03 15:52:03,confusion,1,1,neutral
🥺,1746153189,2025-05-01 21:33:09,satisfaccion,1,1,neutral
🥰🥰🥰,1746032964,2025-04-30 12:09:24,satisfaccion,3,1,positive
😳,1745901901,2025-04-28 23:45:01,sorpresa,1,1,neutral
